"time","latitude","longitude","ptype"
2017-01-31 23:00:00,44.3,19.05,0.1611328125
2017-02-28 23:00:00,44.3,19.05,0.1666259765625
2017-03-31 23:00:00,44.3,19.05,0.1666259765625
2017-04-30 23:00:00,44.3,19.05,0.1680908203125
2017-05-31 23:00:00,44.3,19.05,0.183349609375
2017-06-30 23:00:00,44.3,19.05,0.183349609375
2017-07-31 23:00:00,44.3,19.05,0.2652587890625
2017-08-31 23:00:00,44.3,19.05,0.369384765625
2017-09-30 23:00:00,44.3,19.05,0.369384765625
2017-10-31 23:00:00,44.3,19.05,0.441650390625
2017-11-30 23:00:00,44.3,19.05,0.4083251953125
2017-12-31 23:00:00,44.3,19.05,0.2430419921875
2018-01-31 23:00:00,44.3,19.05,0.2042236328125
2018-02-28 23:00:00,44.3,19.05,0.2042236328125
2018-03-31 23:00:00,44.3,19.05,0.199951171875
2018-04-30 23:00:00,44.3,19.05,0.1944580078125
2018-05-31 23:00:00,44.3,19.05,0.1944580078125
2018-06-30 23:00:00,44.3,19.05,0.1861572265625
2018-07-31 23:00:00,44.3,19.05,0.191650390625
2018-08-31 23:00:00,44.3,19.05,0.191650390625
2018-09-30 23:00:00,44.3,19.05,0.17919921875
2018-10-31 23:00:00,44.3,19.05,0.181884765625
2018-11-30 23:00:00,44.3,19.05,0.181884765625
2018-12-31 23:00:00,44.3,19.05,0.2708740234375
2019-01-31 23:00:00,44.3,19.05,0.36669921875
2019-02-28 23:00:00,44.3,19.05,0.36669921875
2019-03-31 23:00:00,44.3,19.05,0.3333740234375
2019-04-30 23:00:00,44.3,19.05,0.26806640625
2019-05-31 23:00:00,44.3,19.05,0.3277587890625
2019-06-30 23:00:00,44.3,19.05,0.2652587890625
2019-07-31 23:00:00,44.3,19.05,0.2652587890625
2019-08-31 23:00:00,44.3,19.05,0.25830078125
2019-09-30 23:00:00,44.3,19.05,0.219482421875
2019-10-31 23:00:00,44.3,19.05,0.219482421875
2019-11-30 23:00:00,44.3,19.05,0.1944580078125
2019-12-31 23:00:00,44.3,19.05,0.2083740234375
2020-01-31 23:00:00,44.3,19.05,0.2083740234375
2020-02-29 23:00:00,44.3,19.05,0.219482421875
2020-03-31 23:00:00,44.3,19.05,0.24169921875
2020-04-30 23:00:00,44.3,19.05,0.24169921875
2020-05-31 23:00:00,44.3,19.05,0.308349609375
2020-06-30 23:00:00,44.3,19.05,0.3153076171875
2020-07-31 23:00:00,44.3,19.05,0.3153076171875
2020-08-31 23:00:00,44.3,19.05,0.2569580078125
2020-09-30 23:00:00,44.3,19.05,0.2763671875
2020-10-31 23:00:00,44.3,19.05,0.4124755859375
2020-11-30 23:00:00,44.3,19.05,0.343017578125
2020-12-31 23:00:00,44.3,19.05,0.343017578125
2021-01-31 23:00:00,44.3,19.05,0.343017578125
2021-02-28 23:00:00,44.3,19.05,0.2972412109375
2021-03-31 23:00:00,44.3,19.05,0.2972412109375
2021-04-30 23:00:00,44.3,19.05,0.25830078125
2021-05-31 23:00:00,44.3,19.05,0.2471923828125
2021-06-30 23:00:00,44.3,19.05,0.2471923828125
2021-07-31 23:00:00,44.3,19.05,0.23193359375
2021-08-31 23:00:00,44.3,19.05,0.2611083984375
2021-09-30 23:00:00,44.3,19.05,0.2611083984375
2021-10-31 23:00:00,44.3,19.05,0.352783203125
2021-11-30 23:00:00,44.3,19.05,0.306884765625
2021-12-31 23:00:00,44.3,19.05,0.306884765625
2022-01-31 23:00:00,44.3,19.05,0.2611083984375
2022-02-28 23:00:00,44.3,19.05,0.254150390625
2022-03-31 23:00:00,44.3,19.05,0.4542236328125
2022-04-30 23:00:00,44.3,19.05,0.433349609375
2022-05-31 23:00:00,44.3,19.05,0.433349609375
2022-06-30 23:00:00,44.3,19.05,0.3819580078125
2022-07-31 23:00:00,44.3,19.05,0.3555908203125
2022-08-31 23:00:00,44.3,19.05,0.3555908203125
2022-09-30 23:00:00,44.3,19.05,0.318115234375
2022-10-31 23:00:00,44.3,19.05,0.306884765625
2022-11-30 23:00:00,44.3,19.05,0.306884765625
2022-12-31 23:00:00,44.3,19.05,0.2708740234375
2023-01-31 23:00:00,44.3,19.05,0.2735595703125
2023-02-28 23:00:00,44.3,19.05,0.2735595703125
2023-03-31 23:00:00,44.3,19.05,0.35693359375
2023-04-30 23:00:00,44.3,19.05,0.322265625
2023-05-31 23:00:00,44.3,19.05,0.322265625
2023-06-30 23:00:00,44.3,19.05,0.262451171875
2023-07-31 23:00:00,44.3,19.05,0.2652587890625
2023-08-31 23:00:00,44.3,19.05,0.433349609375
2023-09-30 23:00:00,44.3,19.05,0.40966796875
2023-10-31 23:00:00,44.3,19.05,0.40966796875
2023-11-30 23:00:00,44.3,19.05,0.384765625
2023-12-31 23:00:00,44.3,19.05,0.4263916015625
2024-01-31 23:00:00,44.3,19.05,0.4263916015625
2024-02-29 23:00:00,44.3,19.05,0.380615234375
2024-03-31 23:00:00,44.3,19.05,0.3333740234375
2024-04-30 23:00:00,44.3,19.05,0.3333740234375
2024-05-31 23:00:00,44.3,19.05,0.2972412109375
2024-06-30 23:00:00,44.3,19.05,0.272216796875
2024-07-31 23:00:00,44.3,19.05,0.272216796875
2024-08-31 23:00:00,44.3,19.05,0.3013916015625
2024-09-30 23:00:00,44.3,19.05,0.352783203125
2024-10-31 23:00:00,44.3,19.05,0.352783203125
2024-11-30 23:00:00,44.3,19.05,0.34033203125
2024-12-31 23:00:00,44.3,19.05,0.2889404296875
2025-01-31 23:00:00,44.3,19.05,0.447265625
2025-02-28 23:00:00,44.3,19.05,0.4403076171875
2005-01-31 23:00:00,44.05,19.05,0.4403076171875
2005-02-28 23:00:00,44.05,19.05,0.423583984375
2005-03-31 23:00:00,44.05,19.05,0.4486083984375
2005-04-30 23:00:00,44.05,19.05,0.4486083984375
2005-05-31 23:00:00,44.05,19.05,0.447265625
2005-06-30 23:00:00,44.05,19.05,0.4000244140625
2005-07-31 23:00:00,44.05,19.05,0.4000244140625
2005-08-31 23:00:00,44.05,19.05,0.36669921875
2005-09-30 23:00:00,44.05,19.05,0.2930908203125
2005-10-31 23:00:00,44.05,19.05,0.2930908203125
2005-11-30 23:00:00,44.05,19.05,0.25830078125
2005-12-31 23:00:00,44.05,19.05,0.334716796875
2006-01-31 23:00:00,44.05,19.05,0.334716796875
2006-02-28 23:00:00,44.05,19.05,0.39306640625
2006-03-31 23:00:00,44.05,19.05,0.3721923828125
2006-04-30 23:00:00,44.05,19.05,0.3555908203125
2006-05-31 23:00:00,44.05,19.05,0.4486083984375
2006-06-30 23:00:00,44.05,19.05,0.4486083984375
2006-07-31 23:00:00,44.05,19.05,0.4583740234375
2006-08-31 23:00:00,44.05,19.05,0.4083251953125
2006-09-30 23:00:00,44.05,19.05,0.4083251953125
2006-10-31 23:00:00,44.05,19.05,0.4180908203125
2006-11-30 23:00:00,44.05,19.05,0.3597412109375
2006-12-31 23:00:00,44.05,19.05,0.3597412109375
2007-01-31 23:00:00,44.05,19.05,0.3582763671875
2007-02-28 23:00:00,44.05,19.05,0.308349609375
2007-03-31 23:00:00,44.05,19.05,0.308349609375
2007-04-30 23:00:00,44.05,19.05,0.24169921875
2007-05-31 23:00:00,44.05,19.05,0.2972412109375
2007-06-30 23:00:00,44.05,19.05,0.2972412109375
2007-07-31 23:00:00,44.05,19.05,0.3514404296875
2007-08-31 23:00:00,44.05,19.05,0.370849609375
2007-09-30 23:00:00,44.05,19.05,0.3555908203125
2007-10-31 23:00:00,44.05,19.05,0.4486083984375
2007-11-30 23:00:00,44.05,19.05,0.4486083984375
2007-12-31 23:00:00,44.05,19.05,0.4583740234375
2008-01-31 23:00:00,44.05,19.05,0.4083251953125
2008-02-29 23:00:00,44.05,19.05,0.4083251953125
2008-03-31 23:00:00,44.05,19.05,0.4180908203125
2008-04-30 23:00:00,44.05,19.05,0.3597412109375
2008-05-31 23:00:00,44.05,19.05,0.3597412109375
2008-06-30 23:00:00,44.05,19.05,0.3582763671875
2008-07-31 23:00:00,44.05,19.05,0.308349609375
2008-08-31 23:00:00,44.05,19.05,0.308349609375
2008-09-30 23:00:00,44.05,19.05,0.24169921875
2008-10-31 23:00:00,44.05,19.05,0.2972412109375
2008-11-30 23:00:00,44.05,19.05,0.2972412109375
2008-12-31 23:00:00,44.05,19.05,0.3514404296875
2009-01-31 23:00:00,44.05,19.05,0.370849609375
2009-02-28 23:00:00,44.05,19.05,0.3153076171875
2009-03-31 23:00:00,44.05,19.05,0.3819580078125
2009-04-30 23:00:00,44.05,19.05,0.3819580078125
2009-05-31 23:00:00,44.05,19.05,0.380615234375
2009-06-30 23:00:00,44.05,19.05,0.423583984375
2009-07-31 23:00:00,44.05,19.05,0.423583984375
2009-08-31 23:00:00,44.05,19.05,0.431884765625
2009-09-30 23:00:00,44.05,19.05,0.3763427734375
2009-10-31 23:00:00,44.05,19.05,0.3763427734375
2009-11-30 23:00:00,44.05,19.05,0.3111572265625
2009-12-31 23:00:00,44.05,19.05,0.3111572265625
2010-01-31 23:00:00,44.05,19.05,0.3111572265625
2010-02-28 23:00:00,44.05,19.05,0.2735595703125
2010-03-31 23:00:00,44.05,19.05,0.35693359375
2010-04-30 23:00:00,44.05,19.05,0.35693359375
2010-05-31 23:00:00,44.05,19.05,0.3582763671875
2010-06-30 23:00:00,44.05,19.05,0.334716796875
2010-07-31 23:00:00,44.05,19.05,0.32080078125
2010-08-31 23:00:00,44.05,19.05,0.32080078125
2010-09-30 23:00:00,44.05,19.05,0.272216796875
2010-10-31 23:00:00,44.05,19.05,0.3736572265625
2010-11-30 23:00:00,44.05,19.05,0.3736572265625
2010-12-31 23:00:00,44.05,19.05,0.459716796875
2011-01-31 23:00:00,44.05,19.05,0.3499755859375
2011-02-28 23:00:00,44.05,19.05,0.3499755859375
2011-03-31 23:00:00,44.05,19.05,0.2486572265625
2011-04-30 23:00:00,44.05,19.05,0.2930908203125
2011-05-31 23:00:00,44.05,19.05,0.2930908203125
2011-06-30 23:00:00,44.05,19.05,0.3292236328125
2011-07-31 23:00:00,44.05,19.05,0.26806640625
2011-08-31 23:00:00,44.05,19.05,0.26806640625
2011-09-30 23:00:00,44.05,19.05,0.3458251953125
2011-10-31 23:00:00,44.05,19.05,0.3638916015625
2011-11-30 23:00:00,44.05,19.05,0.3638916015625
2011-12-31 23:00:00,44.05,19.05,0.23193359375
2012-01-31 23:00:00,44.05,19.05,0.23193359375
2012-02-29 23:00:00,44.05,19.05,0.1763916015625
2012-03-31 23:00:00,44.05,19.05,0.2889404296875
2012-04-30 23:00:00,44.05,19.05,0.2889404296875
2012-05-31 23:00:00,44.05,19.05,0.4222412109375
2012-06-30 23:00:00,44.05,19.05,0.3055419921875
2012-07-31 23:00:00,44.05,19.05,0.3055419921875
2012-08-31 23:00:00,44.05,19.05,0.306884765625
2012-09-30 23:00:00,44.05,19.05,0.3638916015625
2012-10-31 23:00:00,44.05,19.05,0.3638916015625
2012-11-30 23:00:00,44.05,19.05,0.322265625
2012-12-31 23:00:00,44.05,19.05,0.2125244140625
2013-01-31 23:00:00,44.05,19.05,0.2125244140625
2013-02-28 23:00:00,44.05,19.05,0.2652587890625
2013-03-31 23:00:00,44.05,19.05,0.298583984375
2013-04-30 23:00:00,44.05,19.05,0.298583984375
2013-05-31 23:00:00,44.05,19.05,0.24169921875
2013-06-30 23:00:00,44.05,19.05,0.2291259765625
2013-07-31 23:00:00,44.05,19.05,0.2291259765625
2013-08-31 23:00:00,44.05,19.05,0.191650390625
2013-09-30 23:00:00,44.05,19.05,0.2763671875
2013-10-31 23:00:00,44.05,19.05,0.3153076171875
2013-11-30 23:00:00,44.05,19.05,0.3153076171875
2013-12-31 23:00:00,44.05,19.05,0.3763427734375
2014-01-31 23:00:00,44.05,19.05,0.40966796875
2014-02-28 23:00:00,44.05,19.05,0.40966796875
2014-03-31 23:00:00,44.05,19.05,0.3277587890625
2014-04-30 23:00:00,44.05,19.05,0.2166748046875
2014-05-31 23:00:00,44.05,19.05,0.2166748046875
2014-06-30 23:00:00,44.05,19.05,0.177734375
2014-07-31 23:00:00,44.05,19.05,0.2667236328125
2014-08-31 23:00:00,44.05,19.05,0.2833251953125
2014-09-30 23:00:00,44.05,19.05,0.2833251953125
2014-10-31 23:00:00,44.05,19.05,0.25830078125
2014-11-30 23:00:00,44.05,19.05,0.24169921875
2014-12-31 23:00:00,44.05,19.05,0.24169921875
2015-01-31 23:00:00,44.05,19.05,0.240234375
2015-02-28 23:00:00,44.05,19.05,0.2264404296875
2015-03-31 23:00:00,44.05,19.05,0.308349609375
2015-04-30 23:00:00,44.05,19.05,0.308349609375
2015-05-31 23:00:00,44.05,19.05,0.3416748046875
2015-06-30 23:00:00,44.05,19.05,0.362548828125
2015-07-31 23:00:00,44.05,19.05,0.362548828125
2015-08-31 23:00:00,44.05,19.05,0.343017578125
2015-09-30 23:00:00,44.05,19.05,0.3138427734375
2015-10-31 23:00:00,44.05,19.05,0.3138427734375
2015-11-30 23:00:00,44.05,19.05,0.156982421875
2015-12-31 23:00:00,44.05,19.05,0.183349609375
2016-01-31 23:00:00,44.05,19.05,0.290283203125
2016-02-29 23:00:00,44.05,19.05,0.290283203125
2016-03-31 23:00:00,44.05,19.05,0.090087890625
2016-04-30 23:00:00,44.05,19.05,0.07666015625
2016-05-31 23:00:00,44.05,19.05,0.07666015625
2016-06-30 23:00:00,44.05,19.05,0.08203125
2016-07-31 23:00:00,44.05,19.05,0.0806884765625
2016-08-31 23:00:00,44.05,19.05,0.0806884765625
2016-09-30 23:00:00,44.05,19.05,0.1021728515625
2016-10-31 23:00:00,44.05,19.05,0.1048583984375
2016-11-30 23:00:00,44.05,19.05,0.1048583984375
2016-12-31 23:00:00,44.05,19.05,0.090087890625
2017-01-31 23:00:00,44.05,19.05,0.106201171875
2017-02-28 23:00:00,44.05,19.05,0.106201171875
2017-03-31 23:00:00,44.05,19.05,0.122314453125
2017-04-30 23:00:00,44.05,19.05,0.17333984375
2017-05-31 23:00:00,44.05,19.05,0.17333984375
2017-06-30 23:00:00,44.05,19.05,0.2244873046875
2017-07-31 23:00:00,44.05,19.05,0.1773681640625
2017-08-31 23:00:00,44.05,19.05,0.1075439453125
2017-09-30 23:00:00,44.05,19.05,0.0968017578125
2017-10-31 23:00:00,44.05,19.05,0.0968017578125
2017-11-30 23:00:00,44.05,19.05,0.08740234375
2017-12-31 23:00:00,44.05,19.05,0.0887451171875
2018-01-31 23:00:00,44.05,19.05,0.0887451171875
2018-02-28 23:00:00,44.05,19.05,0.08203125
2018-03-31 23:00:00,44.05,19.05,0.0833740234375
2018-04-30 23:00:00,44.05,19.05,0.0833740234375
2018-05-31 23:00:00,44.05,19.05,0.0833740234375
2018-06-30 23:00:00,44.05,19.05,0.1156005859375
2018-07-31 23:00:00,44.05,19.05,0.1156005859375
2018-08-31 23:00:00,44.05,19.05,0.1209716796875
2018-09-30 23:00:00,44.05,19.05,0.1976318359375
2018-10-31 23:00:00,44.05,19.05,0.1976318359375
2018-11-30 23:00:00,44.05,19.05,0.301025390625
2018-12-31 23:00:00,44.05,19.05,0.301025390625
2019-01-31 23:00:00,44.05,19.05,0.1021728515625
2019-02-28 23:00:00,44.05,19.05,0.0860595703125
2019-03-31 23:00:00,44.05,19.05,0.0860595703125
2019-04-30 23:00:00,44.05,19.05,0.0860595703125
2019-05-31 23:00:00,44.05,19.05,0.0927734375
2019-06-30 23:00:00,44.05,19.05,0.0927734375
2019-07-31 23:00:00,44.05,19.05,0.079345703125
2019-08-31 23:00:00,44.05,19.05,0.07666015625
2019-09-30 23:00:00,44.05,19.05,0.07666015625
2019-10-31 23:00:00,44.05,19.05,0.090087890625
2019-11-30 23:00:00,44.05,19.05,0.095458984375
2019-12-31 23:00:00,44.05,19.05,0.095458984375
2020-01-31 23:00:00,44.05,19.05,0.1558837890625
2020-02-29 23:00:00,44.05,19.05,0.2177734375
2020-03-31 23:00:00,44.05,19.05,0.2177734375
2020-04-30 23:00:00,44.05,19.05,0.3468017578125
2020-05-31 23:00:00,44.05,19.05,0.420654296875
2020-06-30 23:00:00,44.05,19.05,0.1021728515625
2020-07-31 23:00:00,44.05,19.05,0.0860595703125
2020-08-31 23:00:00,44.05,19.05,0.0860595703125
2020-09-30 23:00:00,44.05,19.05,0.0860595703125
2020-10-31 23:00:00,44.05,19.05,0.0927734375
2020-11-30 23:00:00,44.05,19.05,0.0927734375
2020-12-31 23:00:00,44.05,19.05,0.079345703125
2021-01-31 23:00:00,44.05,19.05,0.07666015625
2021-02-28 23:00:00,44.05,19.05,0.07666015625
2021-03-31 23:00:00,44.05,19.05,0.090087890625
2021-04-30 23:00:00,44.05,19.05,0.095458984375
2021-05-31 23:00:00,44.05,19.05,0.095458984375
2021-06-30 23:00:00,44.05,19.05,0.1558837890625
2021-07-31 23:00:00,44.05,19.05,0.2177734375
2021-08-31 23:00:00,44.05,19.05,0.2177734375
2021-09-30 23:00:00,44.05,19.05,0.3468017578125
2021-10-31 23:00:00,44.05,19.05,0.420654296875
2021-11-30 23:00:00,44.05,19.05,0.103515625
2021-12-31 23:00:00,44.05,19.05,0.0887451171875
2022-01-31 23:00:00,44.05,19.05,0.0887451171875
2022-02-28 23:00:00,44.05,19.05,0.0914306640625
2022-03-31 23:00:00,44.05,19.05,0.0914306640625
2022-04-30 23:00:00,44.05,19.05,0.0914306640625
2022-05-31 23:00:00,44.05,19.05,0.07666015625
2022-06-30 23:00:00,44.05,19.05,0.0672607421875
2022-07-31 23:00:00,44.05,19.05,0.0672607421875
2022-08-31 23:00:00,44.05,19.05,0.0753173828125
2022-09-30 23:00:00,44.05,19.05,0.1048583984375
2022-10-31 23:00:00,44.05,19.05,0.1048583984375
2022-11-30 23:00:00,44.05,19.05,0.1895751953125
2022-12-31 23:00:00,44.05,19.05,0.3226318359375
2023-01-31 23:00:00,44.05,19.05,0.3226318359375
2023-02-28 23:00:00,44.05,19.05,0.4395751953125
2023-03-31 23:00:00,44.05,19.05,0.4273681640625
2023-04-30 23:00:00,44.05,19.05,0.1370849609375
2023-05-31 23:00:00,44.05,19.05,0.125
2023-06-30 23:00:00,44.05,19.05,0.125
2023-07-31 23:00:00,44.05,19.05,0.116943359375
2023-08-31 23:00:00,44.05,19.05,0.0927734375
2023-09-30 23:00:00,44.05,19.05,0.0927734375
2023-10-31 23:00:00,44.05,19.05,0.079345703125
2023-11-30 23:00:00,44.05,19.05,0.08203125
2023-12-31 23:00:00,44.05,19.05,0.08203125
2024-01-31 23:00:00,44.05,19.05,0.0927734375
2024-02-29 23:00:00,44.05,19.05,0.1142578125
2024-03-31 23:00:00,44.05,19.05,0.1142578125
2024-04-30 23:00:00,44.05,19.05,0.1693115234375
2024-05-31 23:00:00,44.05,19.05,0.274169921875
2024-06-30 23:00:00,44.05,19.05,0.274169921875
2024-07-31 23:00:00,44.05,19.05,0.279541015625
2024-08-31 23:00:00,44.05,19.05,0.24462890625
2024-09-30 23:00:00,44.05,19.05,0.23388671875
2024-10-31 23:00:00,44.05,19.05,0.17333984375
2024-11-30 23:00:00,44.05,19.05,0.17333984375
2024-12-31 23:00:00,44.05,19.05,0.17333984375
2025-01-31 23:00:00,44.05,19.05,0.1317138671875
2025-02-28 23:00:00,44.05,19.05,0.1317138671875
2005-01-31 23:00:00,43.8,19.05,0.1075439453125
2005-02-28 23:00:00,43.8,19.05,0.103515625
2005-03-31 23:00:00,43.8,19.05,0.103515625
2005-04-30 23:00:00,43.8,19.05,0.106201171875
2005-05-31 23:00:00,43.8,19.05,0.1156005859375
2005-06-30 23:00:00,43.8,19.05,0.1156005859375
2005-07-31 23:00:00,43.8,19.05,0.1962890625
2005-08-31 23:00:00,43.8,19.05,0.22314453125
2005-09-30 23:00:00,43.8,19.05,0.22314453125
2005-10-31 23:00:00,43.8,19.05,0.2137451171875
2005-11-30 23:00:00,43.8,19.05,0.2083740234375
2005-12-31 23:00:00,43.8,19.05,0.38037109375
2006-01-31 23:00:00,43.8,19.05,0.271484375
2006-02-28 23:00:00,43.8,19.05,0.271484375
2006-03-31 23:00:00,43.8,19.05,0.2513427734375
2006-04-30 23:00:00,43.8,19.05,0.1922607421875
2006-05-31 23:00:00,43.8,19.05,0.1922607421875
2006-06-30 23:00:00,43.8,19.05,0.1558837890625
2006-07-31 23:00:00,43.8,19.05,0.1343994140625
2006-08-31 23:00:00,43.8,19.05,0.1343994140625
2006-09-30 23:00:00,43.8,19.05,0.1263427734375
2006-10-31 23:00:00,43.8,19.05,0.1357421875
2006-11-30 23:00:00,43.8,19.05,0.1357421875
2006-12-31 23:00:00,43.8,19.05,0.3023681640625
2007-01-31 23:00:00,43.8,19.05,0.271484375
2007-02-28 23:00:00,43.8,19.05,0.271484375
2007-03-31 23:00:00,43.8,19.05,0.21240234375
2007-04-30 23:00:00,43.8,19.05,0.1558837890625
2007-05-31 23:00:00,43.8,19.05,0.475830078125
2007-06-30 23:00:00,43.8,19.05,0.4556884765625
2007-07-31 23:00:00,43.8,19.05,0.4556884765625
2007-08-31 23:00:00,43.8,19.05,0.3817138671875
2007-09-30 23:00:00,43.8,19.05,0.3050537109375
2007-10-31 23:00:00,43.8,19.05,0.3050537109375
2007-11-30 23:00:00,43.8,19.05,0.1773681640625
2007-12-31 23:00:00,43.8,19.05,0.1666259765625
2008-01-31 23:00:00,43.8,19.05,0.1666259765625
2008-02-29 23:00:00,43.8,19.05,0.16796875
2008-03-31 23:00:00,43.8,19.05,0.18408203125
2008-04-30 23:00:00,43.8,19.05,0.18408203125
2008-05-31 23:00:00,43.8,19.05,0.2969970703125
2008-06-30 23:00:00,43.8,19.05,0.2889404296875
2008-07-31 23:00:00,43.8,19.05,0.2889404296875
2008-08-31 23:00:00,43.8,19.05,0.1922607421875
2008-09-30 23:00:00,43.8,19.05,0.1800537109375
2008-10-31 23:00:00,43.8,19.05,0.420654296875
2008-11-30 23:00:00,43.8,19.05,0.40185546875
2008-12-31 23:00:00,43.8,19.05,0.40185546875
2009-01-31 23:00:00,43.8,19.05,0.3978271484375
2009-02-28 23:00:00,43.8,19.05,0.4422607421875
2009-03-31 23:00:00,43.8,19.05,0.4422607421875
2009-04-30 23:00:00,43.8,19.05,0.3077392578125
2009-05-31 23:00:00,43.8,19.05,0.1976318359375
2009-06-30 23:00:00,43.8,19.05,0.1976318359375
2009-07-31 23:00:00,43.8,19.05,0.188232421875
2009-08-31 23:00:00,43.8,19.05,0.2030029296875
2009-09-30 23:00:00,43.8,19.05,0.2030029296875
2009-10-31 23:00:00,43.8,19.05,0.25537109375
2009-11-30 23:00:00,43.8,19.05,0.2996826171875
2009-12-31 23:00:00,43.8,19.05,0.2996826171875
2010-01-31 23:00:00,43.8,19.05,0.26611328125
2010-02-28 23:00:00,43.8,19.05,0.2030029296875
2010-03-31 23:00:00,43.8,19.05,0.5201416015625
2010-04-30 23:00:00,43.8,19.05,0.4664306640625
2010-05-31 23:00:00,43.8,19.05,0.4664306640625
2010-06-30 23:00:00,43.8,19.05,0.491943359375
2010-07-31 23:00:00,43.8,19.05,0.502685546875
2010-08-31 23:00:00,43.8,19.05,0.502685546875
2010-09-30 23:00:00,43.8,19.05,0.4718017578125
2010-10-31 23:00:00,43.8,19.05,0.3360595703125
2010-11-30 23:00:00,43.8,19.05,0.3360595703125
2010-12-31 23:00:00,43.8,19.05,0.33203125
2011-01-31 23:00:00,43.8,19.05,0.258056640625
2011-02-28 23:00:00,43.8,19.05,0.258056640625
2011-03-31 23:00:00,43.8,19.05,0.23388671875
2011-04-30 23:00:00,43.8,19.05,0.3023681640625
2011-05-31 23:00:00,43.8,19.05,0.3023681640625
2011-06-30 23:00:00,43.8,19.05,0.3656005859375
2011-07-31 23:00:00,43.8,19.05,0.4058837890625
2011-08-31 23:00:00,43.8,19.05,0.4892578125
2011-09-30 23:00:00,43.8,19.05,0.6639404296875
2011-10-31 23:00:00,43.8,19.05,0.6639404296875
2011-11-30 23:00:00,43.8,19.05,0.529541015625
2011-12-31 23:00:00,43.8,19.05,0.4798583984375
2012-01-31 23:00:00,43.8,19.05,0.4798583984375
2012-02-29 23:00:00,43.8,19.05,0.4610595703125
2012-03-31 23:00:00,43.8,19.05,0.3924560546875
2012-04-30 23:00:00,43.8,19.05,0.3924560546875
2012-05-31 23:00:00,43.8,19.05,0.40185546875
2012-06-30 23:00:00,43.8,19.05,0.3253173828125
2012-07-31 23:00:00,43.8,19.05,0.3253173828125
2012-08-31 23:00:00,43.8,19.05,0.241943359375
2012-09-30 23:00:00,43.8,19.05,0.3199462890625
2012-10-31 23:00:00,43.8,19.05,0.3199462890625
2012-11-30 23:00:00,43.8,19.05,0.3763427734375
2012-12-31 23:00:00,43.8,19.05,0.3978271484375
2013-01-31 23:00:00,43.8,19.05,0.4892578125
2013-02-28 23:00:00,43.8,19.05,0.6639404296875
2013-03-31 23:00:00,43.8,19.05,0.6639404296875
2013-04-30 23:00:00,43.8,19.05,0.529541015625
2013-05-31 23:00:00,43.8,19.05,0.4798583984375
2013-06-30 23:00:00,43.8,19.05,0.4798583984375
2013-07-31 23:00:00,43.8,19.05,0.4610595703125
2013-08-31 23:00:00,43.8,19.05,0.3924560546875
2013-09-30 23:00:00,43.8,19.05,0.3924560546875
2013-10-31 23:00:00,43.8,19.05,0.40185546875
2013-11-30 23:00:00,43.8,19.05,0.3253173828125
2013-12-31 23:00:00,43.8,19.05,0.3253173828125
2014-01-31 23:00:00,43.8,19.05,0.241943359375
2014-02-28 23:00:00,43.8,19.05,0.3199462890625
2014-03-31 23:00:00,43.8,19.05,0.3199462890625
2014-04-30 23:00:00,43.8,19.05,0.3763427734375
2014-05-31 23:00:00,43.8,19.05,0.3978271484375
2014-06-30 23:00:00,43.8,19.05,0.38037109375
2014-07-31 23:00:00,43.8,19.05,0.54296875
2014-08-31 23:00:00,43.8,19.05,0.54296875
2014-09-30 23:00:00,43.8,19.05,0.53759765625
2014-10-31 23:00:00,43.8,19.05,0.513427734375
2014-11-30 23:00:00,43.8,19.05,0.513427734375
2014-12-31 23:00:00,43.8,19.05,0.4677734375
2015-01-31 23:00:00,43.8,19.05,0.34814453125
2015-02-28 23:00:00,43.8,19.05,0.34814453125
2015-03-31 23:00:00,43.8,19.05,0.3104248046875
2015-04-30 23:00:00,43.8,19.05,0.3226318359375
2015-05-31 23:00:00,43.8,19.05,0.3226318359375
2015-06-30 23:00:00,43.8,19.05,0.2996826171875
2015-07-31 23:00:00,43.8,19.05,0.377685546875
2015-08-31 23:00:00,43.8,19.05,0.377685546875
2015-09-30 23:00:00,43.8,19.05,0.3790283203125
2015-10-31 23:00:00,43.8,19.05,0.41259765625
2015-11-30 23:00:00,43.8,19.05,0.3037109375
2015-12-31 23:00:00,43.8,19.05,0.3037109375
2016-01-31 23:00:00,43.8,19.05,0.2835693359375
2016-02-29 23:00:00,43.8,19.05,0.5201416015625
2016-03-31 23:00:00,43.8,19.05,0.5201416015625
2016-04-30 23:00:00,43.8,19.05,0.638427734375
2016-05-31 23:00:00,43.8,19.05,0.2781982421875
2016-06-30 23:00:00,43.8,19.05,0.2781982421875
2016-07-31 23:00:00,43.8,19.05,0.231201171875
2016-08-31 23:00:00,43.8,19.05,0.3441162109375
2016-09-30 23:00:00,43.8,19.05,0.3441162109375
2016-10-31 23:00:00,43.8,19.05,0.3763427734375
2016-11-30 23:00:00,43.8,19.05,0.3575439453125
2016-12-31 23:00:00,43.8,19.05,0.3575439453125
2017-01-31 23:00:00,43.8,19.05,0.4005126953125
2017-02-28 23:00:00,43.8,19.05,0.4906005859375
2017-03-31 23:00:00,43.8,19.05,0.4906005859375
2017-04-30 23:00:00,43.8,19.05,0.2379150390625
2017-05-31 23:00:00,43.8,19.05,0.2379150390625
2017-06-30 23:00:00,43.8,19.05,0.1854248046875
